"URL","FILE"
"http://www.apple.com/dtds/propertylist-1.0.dtd","Claro Movel.app/FirebaseABTesting_Privacy.bundle/PrivacyInfo.xcprivacy"
"http://www.apple.com/dtds/propertylist-1.0.dtd","Claro Movel.app/FirebaseABTesting_Privacy.bundle/Info.plist"
"http://www.apple.com/dtds/propertylist-1.0.dtd","Claro Movel.app/FirebaseInstallations_Privacy.bundle/PrivacyInfo.xcprivacy"
"http://www.apple.com/dtds/propertylist-1.0.dtd","Claro Movel.app/FirebaseInstallations_Privacy.bundle/Info.plist"
"http://www.apple.com/dtds/propertylist-1.0.dtd","Claro Movel.app/FirebaseCoreInternal_Privacy.bundle/PrivacyInfo.xcprivacy"
"http://www.apple.com/dtds/propertylist-1.0.dtd","Claro Movel.app/FirebaseCoreInternal_Privacy.bundle/Info.plist"
"http://www.apple.com/dtds/propertylist-1.0.dtd","Claro Movel.app/GoogleUtilities_Privacy.bundle/PrivacyInfo.xcprivacy"
"http://www.apple.com/dtds/propertylist-1.0.dtd","Claro Movel.app/GoogleUtilities_Privacy.bundle/Info.plist"
"http://www.apple.com/dtds/propertylist-1.0.dtd","Claro Movel.app/FBLPromises_Privacy.bundle/PrivacyInfo.xcprivacy"
"http://www.apple.com/dtds/propertylist-1.0.dtd","Claro Movel.app/FBLPromises_Privacy.bundle/Info.plist"
"http://www.apple.com/dtds/propertylist-1.0.dtd","Claro Movel.app/AccessibilityResources.bundle/Info.plist"
"http://www.apple.com/dtds/propertylist-1.0.dtd","Claro Movel.app/GoogleDataTransport_Privacy.bundle/PrivacyInfo.xcprivacy"
"http://www.apple.com/dtds/propertylist-1.0.dtd","Claro Movel.app/GoogleDataTransport_Privacy.bundle/Info.plist"
"http://www.apple.com/dtds/propertylist-1.0.dtd","Claro Movel.app/PlugIns/RichNotification.appex/Info.plist"
"https://bf26052iff.bf.dynatrace.com/mbeacon                                                   https://sm-v4-019-a-atl2.pr.go-esim.com                                                   http://www.apple.com/dtds/propertylist-1.0.dtd","Claro Movel.app/Info.plist"
